NMI,METER SERIAL NUMBER,CON/GEN,DATE,ESTIMATED?,00:00 - 00:30,00:30 - 01:00,01:00 - 01:30,01:30 - 02:00,02:00 - 02:30,02:30 - 03:00,03:00 - 03:30,03:30 - 04:00,04:00 - 04:30,04:30 - 05:00,05:00 - 05:30,05:30 - 06:00,06:00 - 06:30,06:30 - 07:00,07:00 - 07:30,07:30 - 08:00,08:00 - 08:30,08:30 - 09:00,09:00 - 09:30,09:30 - 10:00,10:00 - 10:30,10:30 - 11:00,11:00 - 11:30,11:30 - 12:00,12:00 - 12:30,12:30 - 13:00,13:00 - 13:30,13:30 - 14:00,14:00 - 14:30,14:30 - 15:00,15:00 - 15:30,15:30 - 16:00,16:00 - 16:30,16:30 - 17:00,17:00 - 17:30,17:30 - 18:00,18:00 - 18:30,18:30 - 19:00,19:00 - 19:30,19:30 - 20:00,20:00 - 20:30,20:30 - 21:00,21:00 - 21:30,21:30 - 22:00,22:00 - 22:30,22:30 - 23:00,23:00 - 23:30,23:30 - 00:00
6001260509,7625,Consumption,22/6/19,No,0.7,0.688,0.444,0.056,0.069,0.05,0.044,0.044,0.056,0.063,0.044,0.044,0.056,0.613,0.094,0.075,0.038,0.169,0.231,0.212,0.781,0.069,0.206,0.287,0.169,0.156,0.181,0.156,0.163,0.156,0.188,0.181,0.256,0.2,0.188,0.163,0.156,0.563,0.412,0.513,0.163,0.2,0.163,0.156,0.169,0.175,0.362,0.425
6001260509,7625,Consumption,23/6/19,No,0.319,0.519,0.194,0.169,0.163,0.163,0.156,0.188,0.163,0.156,0.163,0.156,0.188,0.15,0.169,0.156,0.163,0.163,0.181,0.287,0.237,0.713,0.069,0.113,0.206,0.1,0.106,0.088,0.3,1.763,0.963,0.225,0.513,0.788,0.675,0.563,0.362,0.344,0.275,0.525,0.306,0.438,0.631,0.412,0.381,0.394,0.381,0.656
6001260509,7625,Consumption,24/6/19,No,0.769,0.819,0.056,0.069,0.05,0.044,0.044,0.044,0.063,0.044,0.038,0.044,0.056,0.075,0.469,0.313,0.044,0.038,0.069,0.038,0.044,0.038,0.044,0.063,0.038,0.044,0.038,0.063,0.044,0.044,0.038,0.063,0.044,0.081,0.069,0.056,0.044,0.419,0.888,0.444,0.331,0.419,0.581,0.212,0.281,0.3,0.156,0.831
6001260509,7625,Consumption,25/6/19,No,0.219,0.681,0.063,0.05,0.05,0.056,0.056,0.05,0.044,0.05,0.05,0.063,0.05,0.188,0.475,0.3,0.05,0.056,0.088,0.05,0.044,0.044,0.056,0.044,0.038,0.044,0.044,0.063,0.038,0.044,0.05,0.05,0.044,0.038,0.063,0.044,0.038,0.362,0.475,0.412,0.4,0.506,0.394,0.412,0.375,0.469,0.225,0.269
6001260509,7625,Consumption,26/6/19,No,0.325,0.063,0.05,0.056,0.069,0.044,0.056,0.044,0.069,0.05,0.044,0.05,0.05,0.063,0.45,0.569,0.625,0.319,0.581,0.081,0.069,0.05,0.063,0.044,0.05,0.056,0.038,0.044,0.063,0.044,0.044,0.044,0.056,0.044,0.044,0.063,0.056,0.6,0.844,0.412,0.212,0.319,0.556,0.431,0.306,0.388,0.163,0.163
6001260509,7625,Consumption,27/6/19,No,0.269,0.338,0.05,0.056,0.056,0.05,0.044,0.056,0.05,0.044,0.044,0.056,0.05,0.069,1.25,0.325,0.056,0.044,0.05,0.056,0.05,0.044,0.063,0.044,0.044,0.056,0.05,0.044,0.063,0.05,0.044,0.063,0.044,0.044,0.063,0.044,0.05,0.519,0.938,0.638,0.275,0.206,0.256,0.331,0.237,0.206,0.356,0.275
6001260509,7625,Consumption,28/6/19,No,0.619,0.55,0.731,0.231,0.069,0.063,0.05,0.044,0.069,0.05,0.05,0.063,0.05,0.05,0.656,0.681,0.094,0.056,0.056,0.044,0.044,0.063,0.063,0.531,0.113,0.094,0.388,0.269,0.531,0.1,0.275,0.125,0.925,0.831,0.894,0.95,0.331,0.313,0.5,0.481,0.394,0.412,0.588,0.438,0.388,0.431,0.431,0.325
6001260509,7625,Consumption,29/6/19,No,0.544,0.613,0.806,0.063,0.075,0.05,0.063,0.05,0.063,0.05,0.044,0.063,0.05,0.063,0.1,0.056,0.069,0.35,0.625,0.081,0.056,0.131,0.056,0.063,0.05,0.044,0.063,0.044,0.063,0.044,0.044,0.069,0.044,0.063,0.056,0.044,0.063,0.05,0.369,0.463,0.237,0.275,0.375,0.669,0.2,0.25,0.275,0.319
6001260509,7625,Consumption,30/6/19,No,0.369,0.2,0.788,0.825,0.063,0.056,0.063,0.056,0.05,0.05,0.069,0.044,0.05,0.069,0.113,0.212,0.2,0.356,0.075,0.088,0.188,0.487,0.219,0.219,0.181,0.194,0.319,0.2,0.237,0.313,0.113,0.05,0.063,0.044,0.044,0.244,0.25,0.781,0.625,0.287,0.256,0.456,0.525,0.406,0.494,0.244,0.212,0.281
6001260509,7625,Consumption,1/7/19,No,0.219,0.281,0.85,0.5,0.444,0.05,0.094,0.081,0.075,0.088,0.044,0.075,0.056,0.063,1.188,0.506,0.038,0.063,0.056,0.063,0.044,0.044,0.063,0.05,0.05,0.069,0.05,0.131,0.081,0.056,0.056,0.063,0.044,0.056,0.056,0.044,0.044,0.375,0.369,0.15,0.1,0.063,0.063,0.313,0.263,0.2,0.412,0.75
6001260509,7625,Consumption,2/7/19,No,0.5,0.406,0.075,0.056,0.05,0.063,0.05,0.05,0.044,0.063,0.05,0.044,0.044,0.1,0.65,0.738,0.05,0.05,0.044,0.044,0.063,0.044,0.044,0.056,0.05,0.056,0.081,0.075,0.044,0.069,0.038,0.044,0.069,0.038,0.05,0.063,0.038,0.319,0.594,0.331,0.225,0.231,0.375,0.237,0.219,0.237,0.188,0.194
6001260509,7625,Consumption,3/7/19,No,0.325,0.056,0.069,0.044,0.05,0.063,0.044,0.044,0.063,0.044,0.044,0.056,0.175,0.919,0.963,0.138,0.044,0.05,0.15,0.063,0.05,0.069,0.044,0.044,0.063,0.044,0.044,0.063,0.05,0.038,0.069,0.038,0.044,0.063,0.044,0.05,0.094,0.913,1.037,0.25,0.256,0.406,0.269,0.319,0.531,0.769,0.3,0.275
6001260509,7625,Consumption,4/7/19,No,1.281,1.319,1.113,0.444,0.181,0.175,0.169,0.169,0.188,0.169,0.163,0.181,0.169,0.156,0.169,0.725,0.081,0.044,0.063,0.05,0.044,0.05,0.094,0.063,0.044,0.063,0.038,0.044,0.069,0.044,0.044,0.056,0.05,0.038,0.056,0.05,0.044,0.319,0.306,0.194,0.5,0.569,0.6,0.281,0.412,0.4,0.306,0.237
6001260509,7625,Consumption,5/7/19,No,0.394,0.056,0.05,0.056,0.081,0.069,0.069,0.05,0.044,0.044,0.063,0.038,0.056,0.225,0.981,0.481,0.056,0.05,0.044,0.05,0.056,0.044,0.044,0.05,0.05,0.044,0.038,0.063,0.044,0.044,0.05,0.056,0.038,0.05,0.056,0.044,0.044,0.063,0.325,0.744,0.15,0.269,0.237,0.275,0.431,0.244,0.25,0.594
6001260509,7625,Consumption,6/7/19,No,0.8,0.7,0.094,0.063,0.056,0.075,0.056,0.05,0.056,0.069,0.05,0.056,0.063,0.056,0.05,0.05,0.069,0.05,0.138,1.175,0.206,0.069,0.075,0.287,0.194,0.05,0.275,0.106,0.081,0.094,0.081,0.212,0.063,0.075,0.044,0.044,0.056,0.044,0.056,0.05,0.044,0.431,0.275,0.813,0.069,0.094,0.281,0.231
6001260509,7625,Consumption,7/7/19,No,0.375,0.063,0.063,0.044,0.044,0.05,0.05,0.044,0.044,0.063,0.038,0.088,0.069,0.044,0.044,0.063,0.275,0.044,0.113,0.188,0.106,0.231,0.419,0.088,0.25,0.056,0.05,0.244,0.169,0.106,0.069,0.194,0.094,0.256,0.275,0.588,0.275,0.306,0.169,0.35,0.144,0.194,0.163,0.15,0.156,0.075,0.181,0.2
6001260509,7625,Consumption,8/7/19,No,0.375,0.638,0.513,0.369,0.069,0.044,0.05,0.063,0.038,0.044,0.063,0.044,0.05,0.281,0.863,0.225,0.063,0.038,0.038,0.119,0.05,0.044,0.056,0.038,0.063,0.05,0.044,0.063,0.044,0.044,0.05,0.044,0.063,0.044,0.044,0.063,0.044,0.05,0.444,0.287,0.225,0.15,0.269,0.313,0.175,0.169,0.463,0.219
6001260509,7625,Consumption,9/7/19,No,0.55,0.394,0.75,0.056,0.069,0.05,0.125,0.094,0.05,0.05,0.069,0.044,0.044,0.131,0.975,0.313,0.063,0.044,0.044,0.056,0.05,0.044,0.063,0.044,0.044,0.063,0.044,0.038,0.063,0.044,0.044,0.069,0.038,0.044,0.063,0.044,0.044,0.088,0.544,0.256,0.212,0.263,0.688,0.281,0.194,0.35,0.2,0.175
6001260509,7625,Consumption,10/7/19,No,0.775,0.969,0.15,0.05,0.069,0.038,0.05,0.063,0.05,0.044,0.05,0.056,0.044,0.044,0.075,0.969,0.15,0.063,0.044,0.038,0.063,0.044,0.044,0.056,0.05,0.044,0.063,0.038,0.044,0.063,0.044,0.044,0.063,0.044,0.05,0.056,0.038,0.362,0.45,0.319,0.237,0.194,0.506,0.412,0.2,0.281,0.212,0.231
6001260509,7625,Consumption,11/7/19,No,0.3,0.325,0.075,0.069,0.075,0.044,0.05,0.063,0.044,0.05,0.044,0.063,0.069,0.069,0.694,0.569,0.05,0.069,0.044,0.05,0.044,0.063,0.044,0.044,0.063,0.044,0.044,0.063,0.044,0.044,0.063,0.038,0.044,0.063,0.044,0.044,0.063,0.394,0.306,0.375,0.281,0.513,0.469,0.35,0.2,0.25,0.394,0.237
6001260509,7625,Consumption,12/7/19,No,0.169,0.181,0.237,0.05,0.069,0.05,0.044,0.094,0.063,0.044,0.063,0.044,0.044,0.063,0.825,0.619,0.631,0.063,0.044,0.056,0.075,0.056,0.088,0.069,0.231,0.075,0.075,0.106,0.119,0.081,0.075,0.088,0.094,0.081,0.063,0.056,0.063,0.381,0.706,0.456,0.294,0.725,0.95,0.788,0.444,0.313,0.294,0.481
6001260509,7625,Consumption,13/7/19,No,0.425,0.788,1.306,1.525,0.8,0.556,0.181,0.2,0.181,0.181,0.181,0.194,0.188,0.181,0.175,0.175,0.2,0.569,0.963,0.2,0.281,0.663,0.219,0.113,0.081,0.05,0.056,0.063,0.075,0.056,0.056,0.081,0.056,0.056,0.056,0.075,0.056,0.056,0.069,1.019,0.731,0.356,0.231,0.212,0.144,0.163,0.438,0.756
6001260509,7625,Consumption,14/7/19,No,0.219,1.05,1.363,1.056,0.725,0.644,0.075,0.1,0.063,0.063,0.081,0.063,0.063,0.063,0.056,0.081,0.056,0.069,0.419,0.713,0.156,0.106,0.406,0.144,0.231,0.256,0.063,0.075,0.056,0.088,0.088,0.069,0.056,0.056,0.075,0.056,0.056,0.188,0.438,0.475,0.225,0.656,0.225,0.188,0.269,0.406,0.306,0.2
6001260509,7625,Consumption,15/7/19,No,0.2,0.844,0.113,0.819,0.069,0.063,0.069,0.075,0.063,0.063,0.069,0.075,0.056,0.063,0.338,0.375,0.1,0.056,0.069,0.056,0.05,0.056,0.081,0.05,0.056,0.075,0.05,0.287,0.356,0.163,0.1,0.1,0.069,0.075,0.056,0.056,0.225,0.981,0.525,0.294,0.163,0.188,0.219,0.4,0.344,0.375,0.188,0.181
6001260509,7625,Consumption,16/7/19,No,0.481,0.513,0.669,0.094,0.056,0.063,0.15,0.088,0.075,0.081,0.056,0.056,0.063,0.381,0.781,0.35,0.081,0.063,0.056,0.081,0.056,0.056,0.081,0.056,0.063,0.075,0.056,0.063,0.075,0.056,0.056,0.081,0.056,0.056,0.075,0.056,0.069,0.069,0.4,0.281,0.15,0.138,0.569,0.381,0.163,0.275,0.212,0.156
6001260509,7625,Consumption,17/7/19,No,0.731,0.569,0.306,0.063,0.069,0.1,0.056,0.05,0.075,0.05,0.05,0.069,0.063,0.5,0.613,0.169,0.056,0.056,0.075,0.056,0.063,0.075,0.056,0.056,0.081,0.056,0.056,0.075,0.056,0.056,0.075,0.056,0.056,0.075,0.056,0.063,0.069,0.056,0.781,0.906,0.231,0.131,0.231,0.325,0.138,0.138,0.119,0.106
6001260509,7625,Consumption,18/7/19,No,0.256,0.081,0.063,0.056,0.069,0.056,0.081,0.088,0.075,0.05,0.063,0.063,0.05,0.313,0.781,0.2,0.056,0.056,0.069,0.05,0.1,0.075,0.056,0.05,0.069,0.056,0.05,0.069,0.056,0.05,0.069,0.05,0.05,0.075,0.05,0.05,0.075,0.3,0.425,0.438,0.119,0.188,0.194,0.094,0.119,0.244,0.188,0.813
6001260509,7625,Consumption,19/7/19,No,0.106,0.831,0.069,0.056,0.081,0.056,0.063,0.075,0.063,0.131,0.1,0.075,0.063,0.869,0.469,0.306,0.05,0.063,0.069,0.05,0.063,0.081,0.212,0.594,0.325,0.263,0.25,0.075,0.056,0.069,0.075,0.081,0.1,0.362,0.219,0.175,0.406,0.338,0.444,0.2,0.156,0.237,0.163,0.156,0.269,0.237,0.588,0.362
6001260509,7625,Consumption,20/7/19,No,0.694,0.481,0.525,0.212,0.175,0.175,0.188,0.194,0.181,0.175,0.2,0.175,0.181,0.175,0.2,0.175,0.263,1.169,0.2,0.2,0.319,0.344,0.081,0.056,0.075,0.063,0.063,0.081,0.056,0.063,0.069,0.063,0.056,0.081,0.063,0.075,0.069,0.113,0.081,0.075,0.056,0.081,0.063,0.063,0.306,0.419,0.156,0.131
6001260509,7625,Consumption,21/7/19,No,0.212,0.094,0.075,0.069,0.081,0.069,0.069,0.088,0.069,0.075,0.075,0.063,0.088,0.069,0.063,0.088,0.069,0.063,1.138,0.219,0.069,0.094,0.425,0.269,0.094,0.144,0.594,0.487,0.306,0.306,0.281,0.294,0.725,0.806,0.163,0.275,0.138,0.163,0.15,0.244,0.225,0.163,0.225,0.313,0.825,1.144,0.75,0.275
6001260509,7625,Consumption,22/7/19,No,0.275,0.194,0.175,0.181,0.188,0.175,0.181,0.188,0.175,0.175,0.188,0.219,0.175,0.563,0.406,0.056,0.063,0.069,0.056,0.056,0.075,0.056,0.056,0.075,0.056,0.05,0.075,0.05,0.056,0.075,0.05,0.069,0.05,0.056,0.069,0.05,0.056,0.419,0.531,0.256,0.244,0.25,0.325,0.219,0.206,0.35,0.287,0.456
6001260509,7625,Consumption,23/7/19,No,0.688,0.806,0.188,0.194,0.219,0.2,0.181,0.169,0.188,0.175,0.175,0.194,0.175,0.169,0.931,0.381,0.056,0.075,0.056,0.063,0.075,0.056,0.069,0.063,0.106,0.081,0.056,0.063,0.075,0.063,0.056,0.069,0.063,0.069,0.063,0.056,0.069,0.519,0.3,0.388,0.175,0.494,0.2,0.219,0.175,0.362,0.106,0.169
6001260509,7625,Consumption,24/7/19,No,0.063,0.069,0.056,0.056,0.069,0.056,0.056,0.069,0.056,0.05,0.056,0.069,0.075,0.075,0.9,0.244,0.05,0.063,0.069,0.05,0.05,0.069,0.056,0.05,0.056,0.069,0.05,0.056,0.069,0.056,0.05,0.069,0.056,0.05,0.075,0.05,0.05,0.331,0.294,0.263,0.125,0.369,0.3,0.263,0.156,0.406,0.344,0.219
6001260509,7625,Consumption,25/7/19,No,0.388,0.625,0.819,0.069,0.075,0.063,0.056,0.131,0.106,0.063,0.063,0.069,0.056,0.538,0.725,0.081,0.056,0.075,0.05,0.056,0.075,0.05,0.05,0.075,0.05,0.056,0.069,0.1,0.088,0.063,0.063,0.056,0.05,0.069,0.056,0.05,0.069,0.381,0.35,0.163,0.194,0.212,0.519,0.425,0.231,0.275,0.219,0.212
6001260509,7625,Consumption,26/7/19,No,0.4,0.056,0.056,0.075,0.05,0.05,0.069,0.05,0.05,0.094,0.075,0.056,0.069,0.05,0.05,0.163,0.725,0.138,0.063,0.088,0.063,0.194,0.275,0.237,0.131,0.131,0.325,0.394,0.075,0.069,0.263,0.194,0.194,0.394,0.394,0.531,0.944,0.581,0.625,0.331,0.375,0.5,0.2,0.206,0.344,0.25,0.362,0.412
6001260509,7625,Consumption,27/7/19,No,0.806,0.675,0.956,0.188,0.181,0.194,0.175,0.175,0.194,0.169,0.175,0.194,0.175,0.194,0.188,0.175,0.175,0.181,0.2,1.075,0.338,0.206,0.188,0.169,0.194,0.175,0.169,0.194,0.169,0.181,0.206,0.269,0.212,0.256,0.45,0.919,0.381,0.538,0.356,0.356,0.388,0.506,0.362,0.444,0.4,0.425,0.4,0.313
6001260509,7625,Consumption,28/7/19,No,0.269,1.05,0.237,0.931,0.212,0.175,0.188,0.181,0.194,0.175,0.188,0.194,0.181,0.419,0.25,0.194,0.175,0.169,0.169,0.2,0.206,0.225,0.181,0.556,0.269,0.169,0.263,0.169,0.169,0.406,0.287,0.188,0.188,0.188,0.175,0.175,0.2,0.231,0.431,0.325,0.181,0.125,0.206,0.081,0.088,0.088,0.1,0.319
6001260509,7625,Consumption,29/7/19,No,0.194,0.694,0.25,0.806,0.081,0.063,0.088,0.075,0.088,0.05,0.05,0.075,0.05,0.244,0.362,0.163,0.081,0.075,0.1,0.075,0.081,0.081,0.1,0.075,0.075,0.1,0.075,0.081,0.094,0.088,0.075,0.094,0.088,0.075,0.088,0.088,0.075,0.4,0.556,0.325,0.231,0.269,0.394,0.344,0.75,0.475,0.294,0.244
6001260509,7625,Consumption,30/7/19,No,0.225,0.669,0.85,0.781,0.388,0.175,0.194,0.181,0.175,0.175,0.194,0.169,0.175,0.256,1.138,0.406,0.194,0.188,0.169,0.175,0.188,0.169,0.163,0.194,0.169,0.169,0.169,0.194,0.169,0.169,0.194,0.163,0.169,0.175,0.181,0.169,0.163,0.863,0.806,0.394,0.313,0.156,0.256,0.219,0.212,0.181,0.806,0.769
6001260509,7625,Consumption,31/7/19,No,0.125,0.075,0.056,0.05,0.05,0.075,0.05,0.05,0.044,0.056,0.069,0.05,0.044,0.05,0.456,0.788,0.281,0.05,0.044,0.05,0.056,0.063,0.05,0.05,0.044,0.075,0.05,0.044,0.05,0.069,0.05,0.05,0.044,0.075,0.044,0.094,0.1,0.994,0.813,0.188,0.644,0.412,0.294,0.113,0.269,0.188,0.713,0.35
6001260509,7625,Consumption,1/8/19,No,0.425,1.106,1.531,0.706,0.656,0.156,0.056,0.063,0.069,0.05,0.056,0.069,0.063,0.088,0.963,0.237,0.056,0.05,0.05,0.056,0.063,0.05,0.05,0.063,0.056,0.05,0.044,0.075,0.05,0.05,0.056,0.063,0.069,0.075,0.075,0.05,0.044,0.688,1.238,0.263,0.25,0.225,0.319,0.244,0.206,0.175,0.125,0.731
6001260509,7625,Consumption,2/8/19,No,0.738,0.169,0.1,0.088,0.05,0.05,0.081,0.05,0.05,0.069,0.056,0.056,0.05,0.15,1.144,0.256,0.063,0.075,0.056,0.063,0.069,0.063,0.056,0.056,0.081,0.056,0.056,0.075,0.056,0.056,0.069,0.069,0.056,0.056,0.075,0.056,0.056,0.981,0.794,0.919,0.406,0.956,0.656,0.3,0.294,0.313,0.231,0.256
6001260509,7625,Consumption,3/8/19,No,0.338,0.706,1.306,1.356,0.675,0.563,0.206,0.175,0.169,0.175,0.2,0.175,0.219,0.206,0.181,0.175,0.188,0.994,0.706,0.188,0.188,0.194,0.056,0.181,0.075,0.256,0.494,0.219,0.3,0.138,0.55,0.688,0.294,0.081,0.05,0.056,0.075,0.05,0.362,0.194,0.181,0.194,0.194,0.175,0.481,0.306,0.525,0.35
6001260509,7625,Consumption,4/8/19,No,0.287,0.319,0.388,0.225,0.181,0.2,0.169,0.175,0.188,0.175,0.169,0.163,0.2,0.169,0.169,0.169,0.194,0.169,0.75,0.881,0.244,0.2,0.469,0.294,0.925,0.456,0.181,0.194,0.575,0.369,0.281,0.281,0.825,0.362,1.281,0.256,0.431,0.531,0.375,0.269,0.256,0.244,0.237,0.281,0.256,0.263,0.319,0.275
6001260509,7625,Consumption,5/8/19,No,0.456,0.2,0.188,0.175,0.206,0.175,0.181,0.225,0.2,0.175,0.181,0.188,0.181,0.175,0.2,0.469,0.219,0.287,0.169,0.212,0.181,0.212,0.338,0.306,0.175,0.206,0.206,0.175,0.175,0.2,0.181,0.219,0.237,0.188,0.188,0.569,0.3,0.494,0.344,0.344,0.244,0.331,0.281,0.362,0.244,0.281,0.212,0.906
6001260509,7625,Consumption,6/8/19,No,0.15,0.819,0.063,0.05,0.075,0.05,0.05,0.056,0.075,0.05,0.05,0.05,0.075,0.05,0.944,0.263,0.063,0.05,0.05,0.063,0.1,0.056,0.05,0.075,0.05,0.044,0.063,0.063,0.05,0.05,0.075,0.05,0.044,0.069,0.056,0.05,0.044,0.287,0.281,0.113,0.194,0.412,0.119,0.131,0.181,0.15,0.306,0.181
6001260509,7625,Consumption,7/8/19,No,0.588,0.338,0.788,0.063,0.05,0.075,0.05,0.05,0.069,0.056,0.05,0.056,0.069,0.119,0.931,0.2,0.063,0.056,0.05,0.075,0.05,0.05,0.063,0.056,0.05,0.056,0.069,0.05,0.05,0.075,0.05,0.05,0.075,0.05,0.044,0.075,0.05,0.169,1.319,0.55,0.175,0.256,0.225,0.3,0.2,0.206,0.144,0.237
6001260509,7625,Consumption,8/8/19,No,0.056,0.075,0.1,0.075,0.075,0.05,0.05,0.075,0.05,0.05,0.05,0.075,0.05,0.212,0.963,0.344,0.069,0.056,0.056,0.075,0.15,0.069,0.056,0.05,0.075,0.05,0.05,0.063,0.063,0.05,0.05,0.069,0.056,0.044,0.056,0.069,0.05,0.313,0.331,0.163,0.2,0.237,0.594,0.275,0.219,0.281,0.212,0.931
6001260509,7625,Consumption,9/8/19,No,0.313,0.669,0.063,0.081,0.05,0.05,0.05,0.063,0.063,0.05,0.094,0.063,0.069,0.05,0.925,0.481,0.069,0.069,0.044,0.05,0.05,0.069,0.1,0.056,0.069,0.063,0.05,0.05,0.056,0.063,0.05,0.05,0.05,0.044,0.075,0.05,0.05,0.881,1.119,0.419,0.25,0.269,0.225,0.25,0.237,0.212,0.3,0.331
6001260509,7625,Consumption,10/8/19,No,0.206,0.344,0.119,0.056,0.056,0.056,0.05,0.05,0.063,0.063,0.056,0.05,0.044,0.05,0.188,0.256,0.775,0.356,0.569,0.975,0.869,0.675,0.431,0.231,0.163,0.169,0.2,0.206,0.169,0.163,0.169,0.188,0.169,0.169,0.163,0.169,0.412,0.169,0.181,0.244,0.181,0.2,0.169,0.169,0.325,0.431,0.369,0.369
6001260509,7625,Consumption,11/8/19,No,0.369,0.175,0.169,0.169,0.188,0.175,0.169,0.169,0.169,0.169,0.163,0.175,0.188,0.169,0.169,0.163,0.163,0.175,0.556,1.1,0.356,0.975,1.188,0.813,0.613,0.294,0.2,0.2,0.169,0.169,0.25,0.306,0.188,0.169,0.169,0.188,0.169,0.338,0.362,0.313,0.263,0.281,0.412,0.819,0.456,0.356,0.412,0.5
6001260509,7625,Consumption,12/8/19,No,0.994,0.956,0.188,0.188,0.181,0.175,0.169,0.181,0.181,0.169,0.169,0.169,0.194,0.256,0.531,0.4,0.075,0.075,0.05,0.056,0.05,0.075,0.05,0.056,0.05,0.075,0.05,0.05,0.05,0.075,0.044,0.05,0.05,0.075,0.05,0.05,0.056,0.406,0.388,0.156,0.156,0.281,0.131,0.163,0.163,0.212,0.25,0.3
6001260509,7625,Consumption,13/8/19,No,0.144,0.056,0.05,0.05,0.075,0.05,0.05,0.05,0.056,0.063,0.05,0.05,0.094,0.469,0.825,0.194,0.05,0.069,0.056,0.05,0.05,0.063,0.063,0.05,0.05,0.063,0.056,0.05,0.05,0.075,0.05,0.044,0.056,0.069,0.05,0.05,0.069,0.356,0.544,0.625,0.313,0.331,0.225,0.219,0.194,0.6,0.581,0.844
6001260509,7625,Consumption,14/8/19,No,0.063,0.056,0.069,0.063,0.05,0.05,0.075,0.056,0.063,0.056,0.069,0.1,0.056,0.088,0.894,0.269,0.081,0.05,0.05,0.056,0.063,0.05,0.05,0.075,0.05,0.05,0.056,0.063,0.05,0.05,0.075,0.094,0.056,0.075,0.05,0.05,0.05,0.525,0.294,0.237,0.275,0.412,0.2,0.225,0.181,0.188,0.269,0.05
6001260509,7625,Consumption,15/8/19,No,0.081,0.05,0.056,0.05,0.069,0.063,0.056,0.144,0.069,0.075,0.063,0.05,0.056,0.719,0.525,0.081,0.05,0.05,0.063,0.063,0.044,0.05,0.063,0.063,0.044,0.05,0.075,0.05,0.05,0.069,0.081,0.088,0.05,0.056,0.069,0.05,0.044,0.7,0.781,0.138,0.325,0.163,0.156,0.175,0.212,0.194,0.175,0.169
6001260509,7625,Consumption,16/8/19,No,0.163,0.631,0.513,0.6,0.094,0.056,0.056,0.081,0.056,0.056,0.075,0.056,0.056,0.069,0.069,0.05,0.475,0.325,0.088,0.044,0.075,0.05,0.05,0.075,0.075,0.069,0.081,0.119,0.081,0.569,0.075,0.056,0.075,0.244,0.138,0.169,0.763,0.638,0.6,0.269,0.269,0.5,0.325,0.381,0.369,0.3,0.531,0.325
6001260509,7625,Consumption,17/8/19,No,0.325,1.125,0.281,0.906,0.188,0.2,0.175,0.169,0.181,0.194,0.169,0.169,0.175,0.194,0.188,0.194,0.256,0.563,0.65,0.469,0.188,0.869,0.613,0.325,0.225,0.506,0.169,0.188,0.294,0.169,0.125,0.081,0.056,0.05,0.113,0.125,0.669,0.638,0.45,0.169,0.181,0.25,0.544,0.975,0.994,0.788,0.487,0.156
6001260509,7625,Consumption,18/8/19,No,0.481,0.463,0.838,0.069,0.063,0.075,0.063,0.044,0.081,0.063,0.056,0.063,0.056,0.056,0.05,0.069,0.056,0.256,0.863,0.188,0.063,0.094,0.063,0.106,0.119,0.063,0.075,0.094,0.044,0.069,0.05,0.05,0.269,0.113,0.131,0.381,0.263,0.356,0.319,0.362,0.4,0.194,0.194,0.138,0.094,0.181,0.519,0.181
6001260509,7625,Consumption,19/8/19,No,0.813,0.519,0.431,0.113,0.05,0.088,0.063,0.056,0.056,0.075,0.063,0.056,0.05,0.375,0.838,0.325,0.194,0.088,0.094,0.088,0.081,0.287,0.05,0.075,0.056,0.069,0.069,0.05,0.056,0.063,0.15,0.075,0.069,0.063,0.05,0.15,0.219,0.606,0.6,0.525,0.256,0.3,0.263,0.338,0.375,0.406,0.206,0.281
6001260509,7625,Consumption,20/8/19,No,0.894,1.175,0.563,0.063,0.056,0.063,0.063,0.05,0.05,0.056,0.069,0.05,0.05,0.2,0.994,0.287,0.069,0.075,0.175,0.063,0.063,0.163,0.25,0.075,0.438,0.888,0.938,0.375,0.075,0.075,0.056,0.063,0.056,0.05,0.131,0.175,0.55,0.619,0.369,0.356,0.287,0.369,0.237,0.188,0.35,0.237,0.325,0.294
6001260509,7625,Consumption,21/8/19,No,1.306,0.419,0.894,0.106,0.106,0.081,0.075,0.05,0.063,0.081,0.05,0.056,0.081,0.075,1.037,0.362,0.094,0.069,0.075,0.381,0.1,0.163,0.144,0.044,0.063,0.063,0.044,0.075,0.45,0.175,0.138,0.362,0.188,0.081,0.05,0.088,0.25,0.244,0.719,0.369,0.25,0.231,0.775,0.269,0.419,0.4,0.3,0.513
6001260509,7625,Consumption,22/8/19,No,0.763,1.069,0.138,0.063,0.056,0.063,0.063,0.05,0.05,0.075,0.05,0.056,0.075,0.063,0.994,0.3,0.231,0.113,0.094,0.088,0.063,0.05,0.075,0.056,0.181,0.181,0.225,0.156,0.287,0.225,0.188,0.15,0.063,0.05,0.069,0.063,0.331,0.381,0.206,0.431,0.3,0.175,0.175,0.306,0.338,0.369,0.456,0.65
6001260509,7625,Consumption,23/8/19,No,0.875,0.206,0.75,0.094,0.063,0.069,0.081,0.063,0.075,0.063,0.075,0.075,0.069,0.063,0.869,0.287,0.194,0.056,0.163,0.256,0.294,0.275,0.294,0.313,0.188,0.05,0.05,0.131,0.175,0.113,0.212,0.056,0.05,0.075,0.056,0.05,0.2,0.206,0.956,0.369,0.181,0.169,0.419,0.237,0.438,0.281,0.263,0.606
